lat,lon,name,operator,opening_hours,,prixDiesel,prixDieselExcellium,prixEssence95,prixEssence98,prixLPG,derniereModification,url
49.1193691,13.8423437,"KM-Prona, Čkyně","KM - PRONA, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
48.8126875,17.0071071,Chemis,,Mo-Sa 05:00-23:00; Su 06:00-23:00,,,,,,,,https://www.mbenzin.cz/
49.6917613,14.0395553,,,,,,,,,,,https://www.mbenzin.cz/
50.3115826,12.9417381,Shell Ostrov,,,,,,,,,,https://www.mbenzin.cz/
50.2352528,14.0699553,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,,,,,,,https://www.mbenzin.cz/
50.6075992,14.5825335,ArmEx Jesřebí,ARMEX Oil s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
50.1582372,15.4465466,LPG Tomegas,,"Mo-Fr 06:00-20:00; Sa,Su 07:00-20:00",,,,,,,,https://www.mbenzin.cz/
50.6373636,13.7083411,Fuel Háj,,,,,,,,,,https://www.mbenzin.cz/
49.4622306,18.1287534,Orlen,,24/7,,,,,,,,https://www.mbenzin.cz/
50.2282312,14.0875355,Milan Bayer,,,,,,,,,,https://www.mbenzin.cz/
50.1379501,14.2439519,RoBiN OIL Středokluky,RoBiN OIL s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.7641200,18.3367127,Avia Horní Datyně,,"Mo-Fr 05:00-21:00; Sa,Su 07:00-20:00",,,,,,,,https://www.mbenzin.cz/
49.1346126,17.4879425,Tank Ono - ČS Spytihněv,Tank ONO s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.4837938,17.9667230,Shell,,,,,,,,,,https://www.mbenzin.cz/
48.8501989,16.0543159,Shell Znojmo,"Shell Czech Republic, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
49.4658368,18.1554038,,,,,,,,,,,https://www.mbenzin.cz/
49.4670695,17.9530710,CAFRO PLUS,,,,,,,,,,https://www.mbenzin.cz/
50.0470811,15.2191760,OJL,,,,,,,,,,https://www.mbenzin.cz/
50.0402993,15.2132315,"Orlen, Kolín Ovčárecká",Orlen S.A.,24/7,,,,,,,,https://www.mbenzin.cz/
50.0354133,15.2078136,"MOL, Kolín - Ke Hřbitovu","MOL Česká republika, s.r.o.",05:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.0119604,15.2245335,"MOL, Kolín - Havlíčkova I.","MOL Česká republika, s.r.o.",05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.0225413,15.2077068,Shell,Shell Czech Republic a.s.,24/7,,,,,,,,https://www.mbenzin.cz/
50.0224188,15.1841192,"Orlen, Kolín Benešova",Orlen S.A,24/7,,,,,,,,https://www.mbenzin.cz/
50.1020489,15.1905569,MOL Velký Osek,"MOL Česká republika, s.r.o.",Mo-Fr 06:00-21:00; Sa-Su 07:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.0331205,15.2254754,Shell,Shell Czech Republic a.s.,"Mo-Fr 06:00-19:00; Sa,Su 07:00-19:00",,,,,,,,https://www.mbenzin.cz/
50.5169479,14.9861745,KM - Prona,KM - Prona Trading,24/7,,,,,,,,https://www.mbenzin.cz/
49.9608586,16.4071531,,,,,,,,,,,https://www.mbenzin.cz/
50.0323116,15.1815324,Zerogas Plus s.r.o.,,Mo-Fr 06:00-20:00; Sa-Su 07:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.0155463,15.2210214,"MOL, Kolín - Havlíčkova II.","MOL Česká republika, s.r.o.",5:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.8888250,15.0691900,"KM-Prona, Uhlířské Janovice","KM - PRONA, a.s.",05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.8783636,15.0591014,Čerpací stanice - Galon,,,,,,,,,,https://www.mbenzin.cz/
49.8698905,13.8945116,Kapr Oil,,,,,,,,,,https://www.mbenzin.cz/
49.0045327,14.4511260,Globus,"Globus ČR, v.o.s.",24/7,,,,,,,,https://www.mbenzin.cz/
49.6798851,18.3492918,EUROBIT,,,,,,,,,,https://www.mbenzin.cz/
49.7721942,18.2980650,Shell,,,,,,,,,,https://www.mbenzin.cz/
49.8024226,18.4792838,Prim Horní Suchá,PETRA s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.6597961,18.2758295,,,Mo-Su 08:00-22:00; Sa 08:00-17:00,,,,,,,,https://www.mbenzin.cz/
50.0395543,15.1080251,"MOL, Zlaté Slunce","MOL Česká republika, s.r.o.",05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.9055135,16.2037768,,,,,,,,,,,https://www.mbenzin.cz/
50.0929884,15.1870924,Čerpací stanice Petr,,"Mo-Fr 05:00-21:00; Sa,Su 07:00-21:00",,,,,,,,https://www.mbenzin.cz/
50.1574940,14.7666316,Čerpací stanice Uhlíř,K. UHLÍŘ s.r.o.,Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.6688454,18.3332933,,,,,,,,,,,https://www.mbenzin.cz/
49.9583648,15.2852960,MOL,MOL Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
49.7720651,16.0307717,Agro Žamberk - Krouna,Agro Žamberk a.s.,"Mo-Fr 05:00-22:00; PH,Sa,Su 06:30-22:00",,,,,,,,https://www.mbenzin.cz/
50.2151989,12.3513045,,,,,,,,,,,https://www.mbenzin.cz/
50.1181221,14.6372935,"KM-Prona, Praha - Horní Počernice","KM - PRONA, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
50.4850318,13.6510297,MOL Most - Obchodní,"MOL Česká republika, s.r.o.",5:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.5002883,13.6301031,RoBiN OIL Most,RoBiN OIL s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
50.5441093,16.2311407,"KM-Prona, Police nad Metují","KM - PRONA, a.s.",05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.6021270,13.8753270,,,,,,,,,,,https://www.mbenzin.cz/
50.0408422,14.3158160,Makro,,Mo-Sa 08:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.5158635,13.2995541,RoBiN OIL Borovy,RoBiN OIL s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.5692045,13.3273177,,,,,,,,,,,https://www.mbenzin.cz/
50.1006374,17.6723417,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.0910629,17.6797863,LPG,,,,,,,,,,https://www.mbenzin.cz/
49.8407920,18.3251213,"EuroOil Ostrava, Michalkovická","Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.9626995,14.0769629,Auto Masarik,,,,,,,,,,https://www.mbenzin.cz/
50.5434025,15.5624447,LPG - Kralupol,,,,,,,,,,https://www.mbenzin.cz/
49.6242881,16.9501881,,,,,,,,,,,https://www.mbenzin.cz/
49.2223942,17.7186293,,,,,,,,,,,https://www.mbenzin.cz/
49.9163771,15.0883284,EuroMiky,,Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.9622609,15.1104631,BENZ,,,,,,,,,,https://www.mbenzin.cz/
50.4503436,16.0807690,Impro,,,,,,,,,,https://www.mbenzin.cz/
49.5902508,17.3399895,,MAKRO Cash & Carry ČR s.r.o.,Mo-Sa 06:00-21:00; Su 07:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.6657691,14.0656962,"Benzina, Ústí nad Labem, Neštěmická","Unipetrol RPA, s.r.o. – Benzina",24/7,,,,,,,,https://www.mbenzin.cz/
50.6795505,14.0249092,Shell,,,,,,,,,,https://www.mbenzin.cz/
49.5774617,16.0749748,,,,,,,,,,,https://www.mbenzin.cz/
49.0371276,17.8005658,Blok Bojkovice,"BLOK, spol. s r.o.",Mo-Sa 06:30-21:00; Su 07:30-12:00,,,,,,,,https://www.mbenzin.cz/
49.0371100,17.7984631,Alitron Bojkovice,"ALITRON CZ, s.r.o",Mo-Fr 06:30-19:00; Sa 07:00-12:00,,,,,,,,https://www.mbenzin.cz/
49.4891156,16.9635379,ZD Vícov,,,,,,,,,,https://www.mbenzin.cz/
49.4817335,16.8394126,Vena-Trade Protivanov,"VENA-TRADE, s.r.o.",,,,,,,,,https://www.mbenzin.cz/
49.1484750,16.9220826,"Benzina, Hodějice",Benzina,,,,,,,,,https://www.mbenzin.cz/
49.1933844,17.5316006,Shell,,,,,,,,,,https://www.mbenzin.cz/
49.1887197,17.5241990,OMV,,24/7,,,,,,,,https://www.mbenzin.cz/
50.2310033,14.8519808,Čerpací stanice CNG,,,,,,,,,,https://www.mbenzin.cz/
49.7191233,14.2757460,"VS Petrol, Drevníky",VS PETROL s.r.o.,"Jul-Aug Mo-Fr 07:00-19:00; Sa,Su 08:00-19:00; Sep-Jun Mo-Fr 07:00-21:00; Sep-Jun Sa,Su 08:00-21:00",,,,,,,,https://www.mbenzin.cz/
49.5147467,17.3477725,Shell,,,,,,,,,,https://www.mbenzin.cz/
49.5439820,17.3261738,PRIM,,,,,,,,,,https://www.mbenzin.cz/
49.4071608,17.6794901,,,,,,,,,,,https://www.mbenzin.cz/
49.8044225,13.2987078,RoBiN OIL Chotíkov,RoBiN OIL s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.3766860,17.4917083,Čerpací stanice Stará Ves,,,,,,,,,,https://www.mbenzin.cz/
49.4468605,17.4643574,"MOL, Přerov - U Hřbitova","MOL Česká republika, s.r.o.",Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.1409780,16.6036262,Avia,SILMET Příbram a.s.,05:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.8408661,18.4315449,LPG Orlová 1,,,,,,,,,,https://www.mbenzin.cz/
49.3337086,16.5534255,,,Mo-Fr 06:00-21:00; Sa-Su 07:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.3939322,16.0362544,,,,,,,,,,,https://www.mbenzin.cz/
49.3964199,17.6592653,EuroOil Bystřice pod Hostýnem,"Čepro, a.s.",Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.1621186,16.9464993,Oil Team,oil TEAM a.s.,"Mo-Fr 07:00-11:00, 13:00-16:00",,,,,,,,https://www.mbenzin.cz/
49.4040760,15.5796597,Uhelné sklady,,Mo-Su 06:00-19:00,,,,,,,,https://www.mbenzin.cz/
49.4045067,15.5787557,Uhelné sklady,,Mo-Su 06:00-19:00,,,,,,,,https://www.mbenzin.cz/
49.9851001,16.8882983,EuroOil Ruda nad Moravou,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.7300204,18.2854050,"W8, Paskov",W8,Mo-Fr 06:00-16:00,,,,,,,,https://www.mbenzin.cz/
49.8855361,18.4904716,"Eurobit, Dětmarovice",EUROBIT - čerpací stanice s.r.o.,05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.7522090,16.6613486,,,,,,,,,,,https://www.mbenzin.cz/
50.7448000,15.0522655,Bonett,Bonett Group,24/7,,,,,,,,https://www.mbenzin.cz/
50.7717397,14.2066675,Shell,,Mo-Su 06:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.1582467,17.5742841,"MOL, Město Albrechtice","MOL Česká republika, s.r.o.",5:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.1658552,17.5740910,Oil Team,,,,,,,,,,https://www.mbenzin.cz/
50.2762311,17.5874591,SVAM,,,,,,,,,,https://www.mbenzin.cz/
50.3566487,14.4860431,Benzina plus,Benzina,24/7,,,,,,,,https://www.mbenzin.cz/
50.7615174,14.0987649,Vendys & V Modrá,Vendys & V,,,,,,,,,https://www.mbenzin.cz/
49.8400507,15.4640447,EuroOil Golčův Jeníkov,"Čepro, a.s.",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.9131133,15.0625875,Silkom,,,,,,,,,,https://www.mbenzin.cz/
50.9158793,15.0616093,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.9193821,15.0795694,Silkom,,,,,,,,,,https://www.mbenzin.cz/
49.9611090,15.9177545,Framex,,,,,,,,,,https://www.mbenzin.cz/
50.7774230,14.2273391,"EuroOil Děčín 2, Benešovská","Čepro, a.s.",Mo-Su 05:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.1498536,14.1328704,RoBiN OIL,,,,,,,,,,https://www.mbenzin.cz/
49.8969219,12.5572667,,,,,,,,,,,https://www.mbenzin.cz/
49.1496439,16.0419926,Gulf,,,,,,,,,,https://www.mbenzin.cz/
49.0226967,17.6374875,Tempex,,,,,,,,,,https://www.mbenzin.cz/
49.3256829,17.5428193,Q1,,,,,,,,,,https://www.mbenzin.cz/
50.4157753,14.2013006,,,,,,,,,,,https://www.mbenzin.cz/
49.6890679,17.0692893,MJM,,,,,,,,,,https://www.mbenzin.cz/
50.1804874,15.2052374,M&M,,Mo-Su 06:00-21:00,,,,,,,,https://www.mbenzin.cz/
50.1438574,15.1748745,BÜRGER Transport,,,,,,,,,,https://www.mbenzin.cz/
50.1609321,13.9057947,MOL,,,,,,,,,,https://www.mbenzin.cz/
50.5453400,13.7714984,MOL,MOL Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
50.5389871,13.7850323,RoBiN OIL Bílina,RoBiN OIL s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.5146600,14.2834338,Čerpací stanice Kovářov,,,,,,,,,,https://www.mbenzin.cz/
49.4413139,14.3586255,Benzina,,Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.4592394,14.3617747,,,,,,,,,,,https://www.mbenzin.cz/
49.6609350,18.3551967,DELO,ZDENĚK STRATIL,,,,,,,,,https://www.mbenzin.cz/
49.6962691,15.8032841,Benzina,,,,,,,,,,https://www.mbenzin.cz/
50.2000941,14.4319166,Green-pro,,Mo-Fr 06:30-18:00; Sa 07:00-15:00,,,,,,,,https://www.mbenzin.cz/
49.3504214,18.2266229,Silmet Karolinka,SILMET Příbram a.s.,,,,,,,,,https://www.mbenzin.cz/
50.1779462,14.6708299,,,,,,,,,,,https://www.mbenzin.cz/
49.9729986,14.5025214,Benzina - Jesenice u Prahy,"Unipetrol RPA, s.r.o. – Benzina",05:00-23:00,,,,,,,,https://www.mbenzin.cz/
48.8981931,14.4400974,,Pletka,,,,,,,,,https://www.mbenzin.cz/
49.7131009,18.5279544,Čerpací stanice SPETRA CZ s.r.o.,SPETRA CZ s.r.o.,"Mo-Fr 05:30-20:00,Sa 07:00-17:00, Su 08:00-17:00",,,,,,,,https://www.mbenzin.cz/
49.6778668,18.4601694,,,,,,,,,,,https://www.mbenzin.cz/
49.6826875,18.5442297,"W8, Hnojník",W8,Mo-Fr 05:00-21:00; Sa-Su 07:00-19:00,,,,,,,,https://www.mbenzin.cz/
48.7767626,16.7784383,O.G.,O.G.Trans,"Mo-Fr 06:00-18:00; Sa,Su 07:00-18:00",,,,,,,,https://www.mbenzin.cz/
50.1884303,14.1108161,Pohl Kladno,,"Mo-Fr 07:00-20:00; Sa,Su 08:00-18:00",,,,,,,,https://www.mbenzin.cz/
48.8696761,17.0065054,U sv. Huberta,,,,,,,,,,https://www.mbenzin.cz/
49.8274695,18.1737341,,,,,,,,,,,https://www.mbenzin.cz/
50.5148282,14.9729825,Tomegas,,24/7,,,,,,,,https://www.mbenzin.cz/
50.5159187,14.9646766,Shell Mnichovo Hradiště,,"Mo-Fr 05:00-22:00; Sa,Su 06:00-22:00",,,,,,,,https://www.mbenzin.cz/
49.7822603,17.0737620,,,,,,,,,,,https://www.mbenzin.cz/
50.6611502,14.0468028,"Benzina, Ústí nad Labem, Předmostí","Unipetrol RPA, s.r.o. – Benzina",24/7,,,,,,,,https://www.mbenzin.cz/
49.7638234,17.1993939,MJM agro,"MJM agro, a.s.",,,,,,,,,https://www.mbenzin.cz/
50.7697931,14.2081062,Tesco Děčín,Tesco Stores ČR a.s.,06:00-22:00,,,,,,,,https://www.mbenzin.cz/
48.9735537,17.0835797,MVD,,,,,,,,,,https://www.mbenzin.cz/
49.6704822,18.6273852,,,,,,,,,,,https://www.mbenzin.cz/
49.2999590,17.6175131,,,,,,,,,,,https://www.mbenzin.cz/
50.5163278,13.6398973,Shell,,,,,,,,,,https://www.mbenzin.cz/
50.3494705,14.4919486,ONO - Mělník,Tank ONO s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
50.4914596,13.6361792,Autoplus II,"AUTOPLUS II, s.r.o.",,,,,,,,,https://www.mbenzin.cz/
50.3554088,13.7688355,MOL Louny,"MOL Česká republika, s.r.o.",06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.2464434,17.2138092,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.3331970,13.5390266,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,,,,,,,https://www.mbenzin.cz/
50.3031412,17.0956506,Oil Team,oil TEAM a.s.,Mo-Fr 06:30-17:30; Sa 07:00-12:00; Su 13:00-16:00,,,,,,,,https://www.mbenzin.cz/
49.1936196,15.0684422,Avia Jarošov,,"Mo-Fr 05:30-20:00; Sa,Su 07:00-20:00",,,,,,,,https://www.mbenzin.cz/
49.2920848,14.1684302,"MOL, Písek - Semický kříž","MOL Česká republika, s.r.o.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.9105584,14.6128238,,,,,,,,,,,https://www.mbenzin.cz/
49.2835771,15.9475598,Avia Rudíkov,SOFISOL s.r.o.,"Mo-Fr 06:00-18:00; PH,Sa,Su 08:00-18:00",,,,,,,,https://www.mbenzin.cz/
50.6781967,14.6540031,Vendys & V Zákupy,Vendys Petrol,24/7,,,,,,,,https://www.mbenzin.cz/
50.7411063,14.2951967,Prim Benešov nad Ploučnicí,PETRA s.r.o.,06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.7700504,16.9137886,Orlen,Orlen,24/7,,,,,,,,https://www.mbenzin.cz/
49.7715426,16.9133185,Orlen,"Unipetrol RPA, s.r.o. – Benzina",24/7,,,,,,,,https://www.mbenzin.cz/
49.8803948,18.5475237,,,,,,,,,,,https://www.mbenzin.cz/
48.9008229,14.6411209,MOL Borovany,"MOL Česká republika, s.r.o.",06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.5130702,16.2529126,JAMAP s.r.o.,,Mo-Su 05:30-22:00,,,,,,,,https://www.mbenzin.cz/
49.7762207,17.7612980,EuroOil Vítkov,"Čepro, a.s.",Mo-Su 06:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.7967155,17.6308422,EuroOil Budišov nad Budišovkou,"Čepro, a.s.",Mo-Su 06:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.6420038,18.1572366,Orlen,"ORLEN Unipetrol, a.s.",Mo-Su 05:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.6469511,18.1440458,MOL,MOL Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
49.6472003,18.1467780,HUNSGAS,HUNSGAS s.r.o.,Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.1314657,15.0026612,Benzina,,,,,,,,,,https://www.mbenzin.cz/
50.9634933,14.5589227,,,,,,,,,,,https://www.mbenzin.cz/
51.0045199,14.4725300,Avia Šluknov,,07:30-20:00,,,,,,,,https://www.mbenzin.cz/
49.1140927,14.4101934,,,,,,,,,,,https://www.mbenzin.cz/
48.7320487,14.6312928,Arex,AREX CZ a.s.,Mo-Su 08:00-18:00,,,,,,,,https://www.mbenzin.cz/
49.8297516,18.3848732,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.7877259,18.4131623,"Eurobit, Havířov",EUROBIT - čerpací stanice s.r.o.,05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.7902860,18.4107931,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,,,,,,,https://www.mbenzin.cz/
48.8624140,16.6072081,LPG TOMEGAS Perná,,Mo-Su 07:00-19:00,,,,,,,,https://www.mbenzin.cz/
49.0681297,14.8933910,MOL,MOL Česká republika,Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.4005237,14.0252712,MOL Libochovice,"MOL Česká republika, s.r.o.",06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.7866400,18.4396000,OMV,OMV,24/7,,,,,,,,https://www.mbenzin.cz/
50.6527819,14.5343830,Zaris Sosnová,Zaris s.r.o.,Mo-Fr 06:00-20:00; Sa-Su 7:00-20:00,,,,,,,,https://www.mbenzin.cz/
48.7374903,14.1123146,Čerpací stanice Černá v Pošumaví,,"Mo-Fr 07:00-18:00; Sa,Su 08:00-12:00",,,,,,,,https://www.mbenzin.cz/
49.3478177,17.4469384,Tank ONO - ČS Břest,Tank ONO s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.4389600,17.4578401,Unicorn,,,,,,,,,,https://www.mbenzin.cz/
49.4581224,17.4367514,MOL,,,,,,,,,,https://www.mbenzin.cz/
49.9699356,15.3093761,Shell,Shell Czech Republic a.s.,24/7,,,,,,,,https://www.mbenzin.cz/
49.0121088,14.7881286,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
50.7595367,15.0584543,Petronal Liberec,PETRONAL s.r.o.,06:00-22:00,,,,,,,,https://www.mbenzin.cz/
50.7856682,14.0148302,"KM-Prona, Tisá","KM - PRONA, a.s.",08:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.6542785,13.2916781,Benzina Dobřany,"Benzina, s.r.o.",05:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.9364731,16.2211889,,,,,,,,,,,https://www.mbenzin.cz/
50.1311006,12.8028724,Prim Horní Slavkov,PETRA s.r.o.,06:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.4244047,13.8655432,RoBiN OIL Blatná,RoBiN OIL s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
48.7745975,14.9793216,,,,,,,,,,,https://www.mbenzin.cz/
48.7668373,14.9656015,Hos,Josef HOS s.r.o.,07:00-19:00,,,,,,,,https://www.mbenzin.cz/
48.7705916,14.9578201,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
48.7412164,14.4859325,Flaga LPG,,,,,,,,,,https://www.mbenzin.cz/
48.7498281,14.4839092,MOL,MOL Česká republika,24/7,,,,,,,,https://www.mbenzin.cz/
49.7075429,18.0485001,Benzina Studénka,,06:00-21:00,,,,,,,,https://www.mbenzin.cz/
48.7618817,14.4732385,,,,,,,,,,,https://www.mbenzin.cz/
49.6762046,18.3731195,,,,,,,,,,,https://www.mbenzin.cz/
50.2617545,17.3942214,Trivium,Žáček,,,,,,,,,https://www.mbenzin.cz/
49.6740300,12.5615300,OMV,"OMV Česká republika, s.r.o.",24/7,,,,,,,,https://www.mbenzin.cz/
50.3484144,12.4782098,ČS Schnell,,"Mo-Fr 05:00-23:00; Sa,Su 06:00-23:00",,,,,,,,https://www.mbenzin.cz/
49.6049620,18.1358600,OMV,OMV,Mo-Su 05:00-23:00,,,,,,,,https://www.mbenzin.cz/
50.0268861,17.0372390,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-21:00,,,,,,,,https://www.mbenzin.cz/
49.6204656,18.1529150,AMI,"AMI trade, s. r. o.",,,,,,,,,https://www.mbenzin.cz/
49.6085296,18.1565018,,,,,,,,,,,https://www.mbenzin.cz/
50.9045232,14.5118546,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.7221246,13.7041854,ČS Dobřív,Jaroslav Mrázek & Lenka Mannová,07:00-19:00,,,,,,,,https://www.mbenzin.cz/
49.7999922,18.4553908,W8,W8 s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.7686400,18.4518080,LPG cerpaci stanice,,,,,,,,,,https://www.mbenzin.cz/
49.7139916,13.1832707,ONO - Nýřany,Tank ONO s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.2284005,17.3222653,APH IN,,,,,,,,,,https://www.mbenzin.cz/
49.8484739,13.3729960,MOL Horní Bříza,"MOL Česká republika, s.r.o.",06:00-22:00,,,,,,,,https://www.mbenzin.cz/
49.5858132,17.2892704,"VENA - TRADE, s.r.o.",,,,,,,,,,https://www.mbenzin.cz/
49.9353637,18.0198963,"Flaga, s.r.o.",,,,,,,,,,https://www.mbenzin.cz/
49.9351645,18.0198125,Prim Kravaře,PETRA s.r.o.,06:00-18:00,,,,,,,,https://www.mbenzin.cz/
50.2281036,14.4940031,Tank Ono - ČS Kojetice-Tůmovka,Tank ONO s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
49.7675839,15.9169557,Benzina,,,,,,,,,,https://www.mbenzin.cz/
50.9563104,14.5490054,F1 Oil,,,,,,,,,,https://www.mbenzin.cz/
49.5857004,18.3592228,AVANZ GROUP,,,,,,,,,,https://www.mbenzin.cz/
49.5796808,18.3526486,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.5793384,18.3520357,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.3326311,13.8404717,RoBiN OIL Chlumčany,RoBiN OIL s.r.o.,24/7,,,,,,,,https://www.mbenzin.cz/
50.1971224,14.4970506,Benzina,,24/7,,,,,,,,https://www.mbenzin.cz/
50.5994936,13.6168065,GO,,,,,,,,,,https://www.mbenzin.cz/
49.5092889,17.0637111,EuroOil Kostelec na Hané,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
50.0922881,12.4634630,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",24/7,,,,,,,,https://www.mbenzin.cz/
50.2501052,13.7676602,PEP OIL,,,,,,,,,,https://www.mbenzin.cz/
49.2121829,15.8339236,,,,,,,,,,,https://www.mbenzin.cz/
49.7072468,15.0287313,LPG,,,,,,,,,,https://www.mbenzin.cz/
49.6930850,14.9102754,LPG,,,,,,,,,,https://www.mbenzin.cz/
49.6988630,14.9054441,"KM-Prona, Vlašim","KM - PRONA, a.s.",24/7,,,,,,,,https://www.mbenzin.cz/
49.7028913,14.8946931,ICOM Transport,ICOM Transport,,,,,,,,,https://www.mbenzin.cz/
49.6748992,12.6742797,Orlen,"Orlen Unipetrol RPA s.r.o. - Benzina, odštěpný závod",Mo-Su 05:00-22:00,,,,,,,,https://www.mbenzin.cz/
48.7647098,16.0672637,OMV,OMV,"Mo-Su, PH 07:00-22:00",,,,,,,,https://www.mbenzin.cz/
48.7664111,16.0661364,Diskont Tank,"RONJA, s.r.o.",Mo-Su 07:00-19:00,,,,,,,,https://www.mbenzin.cz/
50.1212036,15.2814347,Shell,Shell Czech Republic a.s.,24/7,,,,,,,,https://www.mbenzin.cz/
49.2403425,15.7775950,EuroOil Okříšky,"Čepro, a.s.",Mo-Su 06:00-20:00,,,,,,,,https://www.mbenzin.cz/
49.2090525,15.8989288,ICOM Transport a.s.,,,,,,,,,,https://www.mbenzin.cz/
